scenario,scenario_type,scenario_geography,sector,technology,scenario_year,price_unit,scenario_price,pathway_unit,scenario_pathway,technology_type,country_iso2_list,scenario_provider,scenario_capacity_factor
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2025,$/tonnes,68.8486138576744,EJ/yr,127.7409396,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2026,$/tonnes,68.80909464943439,EJ/yr,127.3578403,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2027,$/tonnes,68.76957544119438,EJ/yr,126.974741,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2028,$/tonnes,68.73005623295438,EJ/yr,126.5916417,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2029,$/tonnes,68.69053702471437,EJ/yr,126.2085424,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2030,$/tonnes,68.65101781647436,EJ/yr,125.8254431,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2031,$/tonnes,68.82208905425541,EJ/yr,123.06985364,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2032,$/tonnes,68.99316029203648,EJ/yr,120.31426418,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2033,$/tonnes,69.16423152981751,EJ/yr,117.55867472,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2034,$/tonnes,69.33530276759858,EJ/yr,114.80308526,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2035,$/tonnes,69.50637400537961,EJ/yr,112.0474958,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2036,$/tonnes,67.04045361249871,EJ/yr,100.0798422,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2037,$/tonnes,64.57453321961779,EJ/yr,88.1121886,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2038,$/tonnes,62.108612826736895,EJ/yr,76.14453499999999,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2039,$/tonnes,59.64269243385599,EJ/yr,64.1768814,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2040,$/tonnes,57.17677204097508,EJ/yr,52.2092278,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2041,$/tonnes,55.09757739060347,EJ/yr,43.51757268,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2042,$/tonnes,53.018382740231864,EJ/yr,34.82591756,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2043,$/tonnes,50.93918808986026,EJ/yr,26.13426244,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2044,$/tonnes,48.859993439488655,EJ/yr,17.44260732,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2045,$/tonnes,46.78079878911704,EJ/yr,8.7509522,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2046,$/tonnes,47.752809398401105,EJ/yr,7.55994988,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2047,$/tonnes,48.72482000768517,EJ/yr,6.3689475600000005,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2048,$/tonnes,49.69683061696922,EJ/yr,5.17794524,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2049,$/tonnes,50.668841226253285,EJ/yr,3.98694292,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2050,$/tonnes,51.64085183553735,EJ/yr,2.7959406,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2051,$/tonnes,50.41897890326994,EJ/yr,2.5188789000000003,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2052,$/tonnes,49.197105971002536,EJ/yr,2.2418172,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2053,$/tonnes,47.975233038735134,EJ/yr,1.9647555,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2054,$/tonnes,46.75336010646773,EJ/yr,1.6876938,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2055,$/tonnes,45.53148717420032,EJ/yr,1.4106321,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2056,$/tonnes,48.63471532066842,EJ/yr,1.36815876,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2057,$/tonnes,51.73794346713652,EJ/yr,1.32568542,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2058,$/tonnes,54.84117161360462,EJ/yr,1.28321208,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2059,$/tonnes,57.94439976007273,EJ/yr,1.2407387399999998,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2060,$/tonnes,61.047627906540825,EJ/yr,1.1982654,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2061,$/tonnes,61.457230480135706,EJ/yr,1.19348337,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2062,$/tonnes,61.86683305373059,EJ/yr,1.18870134,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2063,$/tonnes,62.27643562732546,EJ/yr,1.1839193099999998,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2064,$/tonnes,62.68603820092034,EJ/yr,1.17913728,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2065,$/tonnes,63.095640774515225,EJ/yr,1.17435525,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2066,$/tonnes,63.5052433481101,EJ/yr,1.16957322,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2067,$/tonnes,63.91484592170498,EJ/yr,1.16479119,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2068,$/tonnes,64.32444849529986,EJ/yr,1.16000916,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2069,$/tonnes,64.73405106889474,EJ/yr,1.15522713,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2070,$/tonnes,65.14365364248961,EJ/yr,1.1504451,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2071,$/tonnes,64.87019512835172,EJ/yr,1.13122609,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2072,$/tonnes,64.59673661421381,EJ/yr,1.11200708,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2073,$/tonnes,64.32327810007591,EJ/yr,1.09278807,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2074,$/tonnes,64.04981958593801,EJ/yr,1.07356906,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2075,$/tonnes,63.77636107180012,EJ/yr,1.05435005,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2076,$/tonnes,63.50290255766221,EJ/yr,1.03513104,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2077,$/tonnes,63.229444043524296,EJ/yr,1.01591203,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2078,$/tonnes,62.9559855293864,EJ/yr,0.99669302,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2079,$/tonnes,62.68252701524851,EJ/yr,0.97747401,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2080,$/tonnes,62.4090685011106,EJ/yr,0.958255,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2081,$/tonnes,62.71556411025408,EJ/yr,0.95639745,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2082,$/tonnes,63.02205971939756,EJ/yr,0.9545399,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2083,$/tonnes,63.32855532854104,EJ/yr,0.95268235,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2084,$/tonnes,63.63505093768452,EJ/yr,0.9508248,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2085,$/tonnes,63.94154654682799,EJ/yr,0.94896725,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2086,$/tonnes,64.24804215597148,EJ/yr,0.9471097,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2087,$/tonnes,64.55453776511494,EJ/yr,0.94525215,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2088,$/tonnes,64.86103337425843,EJ/yr,0.9433946,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2089,$/tonnes,65.16752898340191,EJ/yr,0.94153705,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2090,$/tonnes,65.47402459254539,EJ/yr,0.9396795,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2091,$/tonnes,64.46998458279835,EJ/yr,0.91709779,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2092,$/tonnes,63.46594457305129,EJ/yr,0.89451608,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2093,$/tonnes,62.46190456330425,EJ/yr,0.87193437,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2094,$/tonnes,61.45786455355721,EJ/yr,0.84935266,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2095,$/tonnes,60.45382454381016,EJ/yr,0.82677095,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2096,$/tonnes,59.44978453406311,EJ/yr,0.80418924,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2097,$/tonnes,58.44574452431606,EJ/yr,0.78160753,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2098,$/tonnes,57.44170451456902,EJ/yr,0.75902582,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2099,$/tonnes,56.437664504821974,EJ/yr,0.73644411,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Coal,Coal,2100,$/tonnes,55.43362449507493,EJ/yr,0.7138624,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_DT,target,Asia,Power,CoalCap,2023,$/MWh,67.4980208700565,GW,1454.8193172,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,0.5661208843306221
NGFS2024REMIND_DT,target,Asia,Power,CoalCap,2024,$/MWh,67.55279550962004,GW,1484.0145336,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,0.5592147754043605
NGFS2024REMIND_DT,target,Asia,Power,CoalCap,2025,$/MWh,67.6035838988672,GW,1513.20975,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,0.5525751534533305
NGFS2024REMIND_DT,target,Asia,Power,CoalCap,2026,$/MWh,67.65067344092847,GW,1508.046887,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,0.5483458620963138
NGFS2024REMIND_DT,target,Asia,Power,CoalCap,2027,$/MWh,67.69433118882881,GW,1502.884024,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,0.5440875129390746
NGFS2024REMIND_DT,target,Asia,Power,CoalCap,2028,$/MWh,67.73480526605081,GW,1497.721161,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,0.5397998054822034
NGFS2024REMIND_DT,target,Asia,Power,CoalCap,2029,$/MWh,67.77232610164377,GW,1492.558298,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,0.5354824350684968
NGFS2024REMIND_DT,target,Asia,Power,CoalCap,2030,$/MWh,67.8071077206524,GW,1487.395435,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,0.5311350928107981
NGFS2024REMIND_DT,target,Asia,Power,CoalCap,2031,$/MWh,67.83934883177656,GW,1447.5728824,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,0.5271777770555944
NGFS2024REMIND_DT,target,Asia,Power,CoalCap,2032,$/MWh,67.86923392155899,GW,1407.7503298,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,0.5229965715786403
NGFS2024REMIND_DT,target,Asia,Power,CoalCap,2033,$/MWh,67.89693421253513,GW,1367.9277772,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,0.5185719230225813
