run_id,company_id,company_name,sector,term,pd_baseline,pd_shock
36a6304c-4f4c-45ea-b3a3-455f13ad750d,108,108,Coal,2,1.4332187858567824e-4,0.05817250612101743
36a6304c-4f4c-45ea-b3a3-455f13ad750d,108,108,Coal,3,0.001994959870073698,0.11514651960253275
36a6304c-4f4c-45ea-b3a3-455f13ad750d,108,108,Coal,4,0.007722614522272742,0.16667082751025164
36a6304c-4f4c-45ea-b3a3-455f13ad750d,108,108,Coal,5,0.01776970003260403,0.2114682912105471
36a6304c-4f4c-45ea-b3a3-455f13ad750d,109,109,Coal,1,0,7.384218781925078e-5
36a6304c-4f4c-45ea-b3a3-455f13ad750d,109,109,Coal,2,1.5782597451163838e-11,0.0033157206246194892
36a6304c-4f4c-45ea-b3a3-455f13ad750d,109,109,Coal,3,2.5698237537952195e-8,0.01247239568873948
36a6304c-4f4c-45ea-b3a3-455f13ad750d,109,109,Coal,4,1.074287991786882e-6,0.02476249555882215
36a6304c-4f4c-45ea-b3a3-455f13ad750d,109,109,Coal,5,1.029149487630221e-5,0.037821633515465525
36a6304c-4f4c-45ea-b3a3-455f13ad750d,110,110,Coal,1,0.00163132249526865,0.19201044010200385
36a6304c-4f4c-45ea-b3a3-455f13ad750d,110,110,Coal,2,0.020820740331000787,0.28351452513240394
36a6304c-4f4c-45ea-b3a3-455f13ad750d,110,110,Coal,3,0.05175477702662745,0.3328023409408256
36a6304c-4f4c-45ea-b3a3-455f13ad750d,110,110,Coal,4,0.08387540226782275,0.36549799081325673
36a6304c-4f4c-45ea-b3a3-455f13ad750d,110,110,Coal,5,0.11379961462483035,0.3896473207861668
36a6304c-4f4c-45ea-b3a3-455f13ad750d,111,111,Coal,1,0.00163132249526865,0.1867630624303399
36a6304c-4f4c-45ea-b3a3-455f13ad750d,111,111,Coal,2,0.020820740331000787,0.27889290837351066
36a6304c-4f4c-45ea-b3a3-455f13ad750d,111,111,Coal,3,0.05175477702662745,0.32874725840471386
36a6304c-4f4c-45ea-b3a3-455f13ad750d,111,111,Coal,4,0.08387540226782275,0.3618609133523386
36a6304c-4f4c-45ea-b3a3-455f13ad750d,111,111,Coal,5,0.11379961462483035,0.38632755049893674
36a6304c-4f4c-45ea-b3a3-455f13ad750d,112,112,Coal,1,0.00163132249526865,0.19201044010200385
36a6304c-4f4c-45ea-b3a3-455f13ad750d,112,112,Coal,2,0.020820740331000787,0.28351452513240394
36a6304c-4f4c-45ea-b3a3-455f13ad750d,112,112,Coal,3,0.05175477702662745,0.3328023409408256
36a6304c-4f4c-45ea-b3a3-455f13ad750d,112,112,Coal,4,0.08387540226782275,0.36549799081325673
36a6304c-4f4c-45ea-b3a3-455f13ad750d,112,112,Coal,5,0.11379961462483035,0.3896473207861668
