run_id,company_id,asset_id,company_name,asset_name,sector,technology,net_present_value_baseline,net_present_value_shock,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126523,P100000121065-1,"Fujian Dingxin Industrial Co., Ltd.",Fujian Dingxin Industrial Co Ltd,Steel,EAF-MM,853144602.2037909,788855558.4007797,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126525,P100000120071-1,Anhui Guihang Special Steel Co Ltd,Anhui Guihang Special Steel Co Ltd,Steel,BOF-BF,187332684.8183675,66574787.32789124,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126532,P100000120227-1,"Dongbei Special Steel Group Dalian Special Steel Co., Ltd.",Dongbei Special Steel Group Dalian Special Steel Co Ltd,Steel,BOF-BF,614789802.2556249,129404438.3089021,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126533,P100000120136-1,"Hebei Xin Wu'an Steel Group Hongrong Iron and Steel Co., Ltd.",Hebei Xin Wu'an Steel Group Hongrong Iron and Steel Co Ltd,Steel,BOF-BF,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126559,P100000120074-1,Chongqing Iron & Steel Co Ltd,Chongqing Iron & Steel Co Ltd,Steel,BOF-BF,3657768051.6216774,516407753.1221216,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126562,P100000120374-2,"Guangxi Liugang Zhongjin Stainless Steel Co., Ltd.",Guangxi Liugang Zhongjin Stainless Steel Co Ltd,Steel,BOF-BF,486409571.1750082,102382240.42597961,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126568,P100000120350-1,"Hebei Longfengshan Casting Co., Ltd.",Hebei Longfengshan Casting Co Ltd,Steel,BOF-BF,318957095.85246396,67135895.36129807,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126598,P100000120119-1,"Hebei Donghai Special Steel Co., Ltd.",Hebei Donghai Special Steel Co Ltd,Steel,BOF-BF,584759913.9446889,172865401.2476531,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126616,P100000120400-1,"Ningbo Haoyang New Materials Techonology Co., Ltd.",Ningbo Haoyang New Materials Techonology Co Ltd,Steel,EAF-MM,710953835.1698259,657379632.0006498,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126645,P100000120310-1,"Yancheng Lianxin Iron and Steel Co., Ltd.",Yancheng Lianxin Iron and Steel Co Ltd,Steel,BOF-BF,2376747.984577274,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126647,P100000120348-1,"Lianyungang Yaxin Iron and Steel Co., Ltd.",Lianyungang Yaxin Iron and Steel Co Ltd,Steel,BOF-BF,924975577.9721454,194694096.54776448,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126649,P100000120093-1,"Guangxi Beigang New Material Co., Ltd.",Guangxi Beigang New Material Co Ltd,Steel,EAF-BF,4828016061.570104,5848389762.777942,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126651,P100000121069-1,"WISCO Group Xiangyang Heavy Equipment Materials Co., Ltd.",WISCO Group Xiangyang Heavy Equipment Materials Co Ltd,Steel,EAF-MM,710953835.1698259,657379632.0006498,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126664,P100000120230-1,"Yingkou Iron & Steel Co., Ltd.",Yingkou Iron & Steel Co Ltd,Steel,BOF-BF,829288449.2164066,174553327.93937507,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126665,P100000120297-1,"Honghe Iron and Steel Co., Ltd.",WISCO Group Kunming Steel Co Ltd Honghe Iron and Steel Company,Steel,BOF-BF,153099406.0091828,32225229.773423083,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126666,P100000120272-1,"Xiangfen County Xinjinshan Special Steel Co., Ltd.",Xiangfen County Xinjinshan Special Steel Co Ltd,Steel,BOF-BF,350852805.43771076,73849484.8974279,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126669,P100000120177-1,"Ezhou Hongtai Steel Co., Ltd.",Ezhou Hongtai Steel Co Ltd,Steel,EAF-MM,639858451.6528434,591641668.8005847,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126688,P100000120367-1,"Guilin Pinggang Iron and Steel Co., Ltd.",Guilin Pinggang Iron and Steel Co Ltd,Steel,EAF-MM,1706289204.4075818,1577711116.8015594,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126698,P100000120362-1,"Guangdong Jingye Iron and Steel Co., Ltd.",Guangdong Jingye Iron and Steel Co Ltd,Steel,BOF-BF,510331353.3639425,107417432.57807693,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126701,P100000120191-1,"Jiangyin Xingcheng Special Steel Works Co., Ltd.",Jiangyin Xingcheng Special Steel Works Co Ltd,Steel,BOF-BF,0,0,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126701,P100000120191-2,"Jiangyin Xingcheng Special Steel Works Co., Ltd.",Jiangyin Xingcheng Special Steel Works Co Ltd,Steel,BOF-BF,5494373707.813359,384829425.68568724,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126721,P100000120159-1,"Jianlong Beiman Special Steel Co., Ltd.",Jianlong Beiman Special Steel Co Ltd,Steel,BOF-BF,665025544.8523884,139978341.82830653,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126724,P100000120099-1,Hebei Xinxing Ductile Iron Pipes Co Ltd,Hebei Xinxing Ductile Iron Pipes Co Ltd,Steel,BOF-BF,586881056.3685337,123530047.46478847,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126731,P100000120086-1,Zhuhai Yueyufeng Iron & Steel,Zhuhai Yueyufeng Iron & Steel Co Ltd,Steel,BOF-BF,837262376.6127192,176231725.32340753,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126733,P100000120357-1,"Wugang Zhongjia Iron & Steel Co., Ltd.",Wugang Zhongjia Iron & Steel Co Ltd,Steel,BOF-BF,194563828.47000316,40952896.170391835,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126741,P100000120372-1,"Qinhuangdao Baigong Steel Co., Ltd.",Qinhuangdao Baigong Steel Co Ltd,Steel,BOF-BF,438149739.2563313,92224237.77303106,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126753,P100000120406-1,"Shanxi Huaqiang Iron and Steel Co., Ltd.",Shanxi Huaqiang Iron and Steel Co Ltd,Steel,BOF-BF,79739273.96311599,16783973.840324517,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126754,P100000120225-2,"Lingyuan Iron & Steel Co.,Ltd.",Lingyuan Iron & Steel Co Ltd,Steel,BOF-BF,562951035.7498455,174362304.47698703,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126761,P100000120313-1,"Anhui Shoukuang Dachang Metal Material Co., Ltd.",Anhui Shoukuang Dachang Metal Material Co Ltd,Steel,BOF-BF,1593509650.8789093,335410933.22504514,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126766,P100000120192-2,"Lianfeng Steel (Zhangjiagang) Co., Ltd.",Lianfeng Steel (Zhangjiagang) Co Ltd,Steel,BOF-BF,1643585914.9277472,345951268.7967691,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126769,P100000120219-1,"Angang Steel Co., Ltd.",Angang Steel Co Ltd,Steel,BOF-BF,6492371686.076903,1366551150.0792224,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126769,P100000120220-1,"Angang Steel Co., Ltd.",Angang Steel Co Ltd Bayuquan branch,Steel,BOF-BF,2216751816.1746254,466594472.7610217,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126769,P100000120221-1,"Angang Steel Co., Ltd.",Ansteel Group Chaoyang Steel & Iron Co Ltd,Steel,BOF-BF,749549175.2532917,157769354.09905052,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126778,P100000120081-1,Fujian Tsingtuo Nickel Industry Co Ltd,Fujian Tsingtuo Nickel Industry Co Ltd,Steel,EAF-BF,6473470442.528496,5985659555.883742,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126779,P100000120365-1,"Wuzhou Yongda Iron and Steel Co., Ltd.",Wuzhou Yongda Iron and Steel Co Ltd,Steel,EAF-MM,2559433806.6113734,2366566675.2023387,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126785,P100000120121-1,"Delong Steel Co., Ltd.",Delong Steel Co Ltd,Steel,BOF-BF,492955492.45252705,119471081.55403078,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126790,P100000121080-1,"Pangang Group Jiangyou Changcheng Special Steel Co., Ltd.",Pangang Group Jiangyou Changcheng Special Steel Co Ltd,Steel,EAF-MM,952678139.1275667,880888706.8808707,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126800,P100000120276-1,"Jinye Iron and Steel Group Co., Ltd.",Jinye Iron and Steel Group Co Ltd,Steel,BOF-BF,326931023.248776,68814292.74533057,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126810,P100000120205-1,"Jiangyin Huaxi Iron and Steel Co., Ltd.",Jiangyin Huaxi Iron and Steel Co Ltd,Steel,BOF-BF,462487788.9860727,97347048.27388224,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126826,P100000120162-1,"Shagang Group Anyang Yongxing Special Steel Co., Ltd.",Shagang Group Anyang Yongxing Special Steel Co Ltd,Steel,BOF-BF,414644224.6082033,87276663.96968754,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126834,P100000120233-1,"Xining Special Steel Co., Ltd.",Xining Special Steel Co Ltd,Steel,BOF-BF,650672475.539027,136957226.53704813,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126840,P100000120143-1,"Tangshan Fengnan Kaiheng Iron and Steel Co., Ltd.",Tangshan Fengnan Kaiheng Iron and Steel Co Ltd,Steel,BOF-BF,491193927.6127951,103389278.85639906,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126856,P100000120248-1,"Shandong Luli Steel Co., Ltd.",Shandong Luli Steel Co Ltd,Steel,BOF-BF,554985346.7832876,116816457.9286587,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126886,P100000120308-1,"Shanxi Meijin Iron and Steel Co., Ltd.",Shanxi Meijin Iron and Steel Co Ltd Dongyu Town,Steel,BOF-BF,271113531.4745943,57065511.05710338,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126890,P100000120068-1,Wuhu Xinxing Ductile Iron Pipes Co Ltd,Wuhu Xinxing Ductile Iron Pipes Co Ltd,Steel,BOF-BF,634724620.7464036,133600431.76898322,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126895,P100000120418-1,"Jianglong Acheng Iron & Steel Co., Ltd.",Jianglong Acheng Iron & Steel Co Ltd,Steel,BOF-BF,478435643.77869654,100703843.04194714,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126901,P100000120359-1,Zunyi Fuxin Special Steel Equipment Manufacturing Co Ltd,Zunyi Fuxin Special Steel Equipment Manufacturing Co Ltd,Steel,EAF-MM,2360366732.763822,2182500378.2421575,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126908,P100000120165-1,"Nanyang Hanye Special Steel Co., Ltd.",Nanyang Hanye Special Steel Co Ltd,Steel,BOF-BF,599153201.9103651,161545765.44552338,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126913,P100000120284-2,"Tianjin New Tiangang United Special Steel Co., Ltd.",Tianjin New Tiangang United Special Steel Co Ltd,Steel,BOF-BF,1890579383.803451,289675846.5561457,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126923,P100000120341-1,"Tangshan Yutian Jinzhou Industrial Co., Ltd.",Tangshan Yutian Jinzhou Industrial Co Ltd,Steel,EAF-MM,995335369.2377564,920331484.8009098,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126929,P100000120302-1,"Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co., Ltd.",Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,Steel,BOF-BF,775065742.9214883,163140225.72795436,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126936,P100000120274-1,"Shanxi Jianlong Industrial Co., Ltd.",Shanxi Jianlong Industrial Co Ltd,Steel,BOF-BF,1584419373.6471152,333497560.2072482,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126942,P100000120132-1,"Jinding Heavy Industry Co., Ltd.",Jinding Heavy Industry Co Ltd,Steel,BOF-BF,1870738857.1786823,840835756.0824295,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126949,P100000120140-1,"Tangshan Xinglong Iron and Steel Co., Ltd.",Tangshan Xinglong Iron and Steel Co Ltd,Steel,BOF-BF,135556765.73729715,28532755.52855169,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126957,P100000120278-1,"Pangang Group Xichang Steel and Vanadium Co., Ltd.",Pangang Group Xichang Steel and Vanadium Co Ltd,Steel,BOF-BF,1306129307.51584,274921491.50451565,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126965,P100000120216-1,"Tonghua Iron and Steel Co., Ltd.",Tonghua Iron and Steel Co Ltd,Steel,BOF-BF,1692385392.2470171,287605400.683059,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126975,P100000121059-1,"Sichuan Ya'an Anshan Iron and Steel Co., Ltd.",Sichuan Ya'an Anshan Iron and Steel Co Ltd,Steel,EAF-MM,1180183366.381911,1091250189.1210787,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126976,P100000120301-1,"Yunnan Desheng Iron and Steel Co., Ltd.",Yunnan Desheng Iron and Steel Co Ltd,Steel,BOF-BF,526279208.15656596,110774227.34614187,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126978,P100000121051-1,"Liaoyang Xinyi Special Steel Co., Ltd.",Liaoyang Xinyi Special Steel Co Ltd,Steel,EAF-MM,710953835.1698259,657379632.0006498,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126981,P100000120188-2,"Zhangjiagang Hongchang Steel Co., Ltd.",Zhangjiagang Hongchang Steel Co Ltd,Steel,BOF-BF,14331792763.041637,1112425631.4141757,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000126987,P100000120112-1,"Tangshan Songting Iron & Steel Co., Ltd.",Tangshan Songting Iron & Steel Co Ltd,Steel,BOF-BF,1211558528.5955853,255015698.52989087,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127001,P100000120399-1,"Lishui Huahong Iron and Steel Products Co., Ltd.",Lishui Huahong Iron and Steel Products Co Ltd,Steel,EAF-MM,5331329615.179229,4919831044.607551,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127010,P100000120261-1,"Shanxi Xintai Iron and Steel Co., Ltd.",Shanxi Xintai Iron and Steel Co Ltd,Steel,BOF-BF,661835973.8938627,139306982.87469348,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127019,P100000120271-1,"Shanxi Zhongsheng Iron and Steel Co., Ltd.",Shanxi Zhongsheng Iron and Steel Co Ltd,Steel,BOF-BF,180210759.15664232,37931780.87913343,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127020,P100000121042-1,Huainan Hongtai Steel Limited Liability Company,Huainan Hongtai Iron and Steel Co Ltd,Steel,EAF-MM,710953835.1698259,657379632.0006498,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127026,P100000120369-1,"Guangxi Wuzhou Jinhai Stainless Steel Co., Ltd.",Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,Steel,EAF-MM,2132861505.509478,1972138896.0019493,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127029,P100000121066-1,Fujian Fuxin Special Steel Co Ltd,Fujian Fuxin Special Steel Co Ltd,Steel,EAF-MM,1023773522.6445495,946626670.0809356,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127041,P100000121056-1,"Shaanxi Hanzhong Iron & Steel Group Co., Ltd.",Shaanxi Hanzhong Iron & Steel Group Co Ltd,Steel,EAF-BF,1983293640.4805439,1833841775.6996765,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127052,P100000120397-1,"Guangxi Hezhou Kexinda Metal Products Co., Ltd.",Guangxi Hezhou Kexinda Metal Products Co Ltd,Steel,EAF-MM,1635193820.8906,1511973153.6014943,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127056,P100000120273-2,"Jincheng Fusheng Iron & Steel Co., Ltd.",Jincheng Fusheng Iron & Steel Co Ltd,Steel,BOF-BF,395506798.8570558,83248510.24800964,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127058,P100000120158-1,"Jianlong Xilin Iron and Steel Co., Ltd.",Jianlong Xilin Iron and Steel Co Ltd,Steel,BOF-BF,1160835555.4150805,254920923.58864945,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127059,P100000121082-1,"Zhenshi Group Eastern Special Steel Co., Ltd.",Zhenshi Group Eastern Special Steel Co Ltd,Steel,EAF-MM,995335369.2377564,920331484.8009098,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127063,P100000120386-1,"Jiangsu Hongtai Iron and Steel Co., Ltd.",Jiangsu Hongtai Iron and Steel Co Ltd,Steel,EAF-MM,2239504580.7849517,2070745840.802047,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127064,P100000120280-2,Tianjin Iron Plant,Tianjin Iron Plant,Steel,BOF-BF,358826732.8340218,75527882.28146034,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127072,P100000120157-1,"Heilongjiang Jianlong Iron and Steel Co., Ltd.",Heilongjiang Jianlong Iron and Steel Co Ltd,Steel,BOF-BF,637914191.7049279,134271790.72259614,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127073,P100000121087-1,"Shanxi Tongde Xinghua Special Steel Co., Ltd.",Shanxi Tongde Xinghua Special Steel Co Ltd,Steel,BOF-BF,574122772.5344354,120844611.65033656,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127078,P100000120247-1,"Shandong Shouguang Juneng Special Steel Co., Ltd.",Shandong Shouguang Juneng Special Steel Co Ltd,Steel,BOF-BF,637914191.7049279,134271790.72259614,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127098,P100000120175-1,"Jingzhou Qunli Metal Products Co., Ltd.",Jingzhou Qunli Metal Products Co Ltd,Steel,EAF-MM,1421907670.3396518,1314759264.0012996,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127119,P100000121050-1,"Jiangxi Taixin Iron & Steel Co., Ltd.",Jiangxi Taixin Iron & Steel Co Ltd,Steel,EAF-MM,1421907670.3396518,1314759264.0012996,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127122,P100000120168-1,"Henan Yaxin Iron and Steel Group Co., Ltd.",Henan Yaxin Iron and Steel Group Co Ltd,Steel,BOF-BF,259950033.1197582,54715754.71945795,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127125,P100000120218-1,"Jilin Jingang Iron and Steel Co., Ltd.",Jilin Jingang Iron and Steel Co Ltd,Steel,BOF-BF,446539934.1934497,93990253.50581732,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127139,P100000120275-1,"Shougang Changzhi Iron and Steel Co., Ltd.",Shougang Changzhi Iron and Steel Co Ltd,Steel,BOF-BF,905838152.220999,190665942.82608664,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127146,P100000120409-1,"Chongqing Yonghang Steel Group Co., Ltd.",Chongqing Yonghang Steel Group Co Ltd,Steel,EAF-MM,995335369.2377564,920331484.8009098,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
76b89bb5-358b-4a64-a711-da7c1337cd35,E100000127153,P100000120180-1,"Hengyang Valin Steel Tube Co., Ltd.",Hengyang Valin Steel Tube Co Ltd,Steel,EAF-BF,3773968092.8373237,3488517921.3019633,Steel_baseline,Steel_NZ,Global,no_carbon_tax,0.02,0.07,0.03,1,2030,0
