scenario_source,region,scenario,sector,technology,year,smsp,tmsr
ngfs2024message,asia,fw,power,gascap,2029,0.06705298461820917,1.53331935977249
ngfs2024message,asia,fw,power,gascap,2030,0.0770286209186534,1.612662583573319
ngfs2024message,asia,fw,power,hydrocap,2023,0,1
ngfs2024message,asia,fw,power,hydrocap,2024,7.410510947340718e-4,1.0064256827324842
ngfs2024message,asia,fw,power,hydrocap,2025,0.0014821021894681435,1.0128513654649682
ngfs2024message,asia,fw,power,hydrocap,2026,0.001955635297791064,1.0169573893802315
ngfs2024message,asia,fw,power,hydrocap,2027,0.0024291684061139695,1.0210634132954945
ngfs2024message,asia,fw,power,hydrocap,2028,0.00290270151443689,1.0251694372107578
ngfs2024message,asia,fw,power,hydrocap,2029,0.0033762346227597948,1.029275461126021
ngfs2024message,asia,fw,power,hydrocap,2030,0.0038497677310827157,1.0333814850412844
ngfs2024message,asia,fw,power,nuclearcap,2023,0,1
ngfs2024message,asia,fw,power,nuclearcap,2024,7.149952052881845e-4,1.029215846088683
ngfs2024message,asia,fw,power,nuclearcap,2025,0.001429990410576369,1.0584316921773662
ngfs2024message,asia,fw,power,nuclearcap,2026,0.0028424566964755215,1.116147320630638
ngfs2024message,asia,fw,power,nuclearcap,2027,0.004254922982374678,1.1738629490839099
ngfs2024message,asia,fw,power,nuclearcap,2028,0.00566738926827383,1.2315785775371815
ngfs2024message,asia,fw,power,nuclearcap,2029,0.007079855554172982,1.289294205990453
ngfs2024message,asia,fw,power,nuclearcap,2030,0.008492321840072134,1.3470098344437247
ngfs2024message,asia,fw,power,oilcap,2023,0,1
ngfs2024message,asia,fw,power,oilcap,2024,-0.002136497320205774,0.8419579376460415
ngfs2024message,asia,fw,power,oilcap,2025,-0.004272994640411548,0.6839158752920831
ngfs2024message,asia,fw,power,oilcap,2026,-0.0022853660258798274,0.8309457463167186
ngfs2024message,asia,fw,power,oilcap,2027,-2.977374113481068e-4,0.977975617341354
ngfs2024message,asia,fw,power,oilcap,2028,0.001689891203183614,1.1250054883659895
ngfs2024message,asia,fw,power,oilcap,2029,0.0036775198177153344,1.272035359390625
ngfs2024message,asia,fw,power,oilcap,2030,0.005665148432247055,1.4190652304152604
ngfs2024message,asia,fw,power,renewablescap,2023,0,1
ngfs2024message,asia,fw,power,renewablescap,2024,0.055208053246848174,1.1546548589710053
ngfs2024message,asia,fw,power,renewablescap,2025,0.11041610649369628,1.3093097179420103
ngfs2024message,asia,fw,power,renewablescap,2026,0.1236045276105939,1.3462545708743219
ngfs2024message,asia,fw,power,renewablescap,2027,0.1367929487274916,1.3831994238066336
ngfs2024message,asia,fw,power,renewablescap,2028,0.14998136984438928,1.4201442767389454
ngfs2024message,asia,fw,power,renewablescap,2029,0.1631697909612869,1.4570891296712567
ngfs2024message,asia,fw,power,renewablescap,2030,0.17635821207818458,1.4940339826035685
ngfs2024message,asia,ld,coal,coal,2023,0,1
ngfs2024message,asia,ld,coal,coal,2024,-0.007290762704088647,0.9927092372959113
ngfs2024message,asia,ld,coal,coal,2025,-0.014581525408177408,0.9854184745918226
ngfs2024message,asia,ld,coal,coal,2026,-0.06517723093707226,0.9348227690629277
ngfs2024message,asia,ld,coal,coal,2027,-0.11577293646596722,0.8842270635340328
ngfs2024message,asia,ld,coal,coal,2028,-0.16636864199486207,0.833631358005138
ngfs2024message,asia,ld,coal,coal,2029,-0.216964347523757,0.783035652476243
ngfs2024message,asia,ld,coal,coal,2030,-0.26756005305265185,0.7324399469473482
ngfs2024message,asia,ld,oil and gas,gas,2023,0,1
ngfs2024message,asia,ld,oil and gas,gas,2024,0.028395288134594413,1.0741997947237434
ngfs2024message,asia,ld,oil and gas,gas,2025,0.05679057626918873,1.1483995894474865
ngfs2024message,asia,ld,oil and gas,gas,2026,0.03970911975022752,1.1037639949332922
ngfs2024message,asia,ld,oil and gas,gas,2027,0.022627663231266408,1.0591284004190982
ngfs2024message,asia,ld,oil and gas,gas,2028,0.005546206712305294,1.014492805904904
ngfs2024message,asia,ld,oil and gas,gas,2029,-0.011535249806655866,0.9698572113907098
ngfs2024message,asia,ld,oil and gas,gas,2030,-0.02861670632561703,0.9252216168765156
ngfs2024message,asia,ld,oil and gas,oil,2023,0,1
ngfs2024message,asia,ld,oil and gas,oil,2024,-0.015479683242815054,0.9749240979865168
ngfs2024message,asia,ld,oil and gas,oil,2025,-0.030959366485630108,0.9498481959730335
ngfs2024message,asia,ld,oil and gas,oil,2026,-0.06263852957085629,0.8985303765491119
ngfs2024message,asia,ld,oil and gas,oil,2027,-0.09431769265608238,0.8472125571251906
ngfs2024message,asia,ld,oil and gas,oil,2028,-0.12599685574130856,0.7958947377012691
ngfs2024message,asia,ld,oil and gas,oil,2029,-0.15767601882653465,0.7445769182773476
ngfs2024message,asia,ld,oil and gas,oil,2030,-0.18935518191176082,0.6932590988534261
ngfs2024message,asia,ld,power,coalcap,2023,0,1
ngfs2024message,asia,ld,power,coalcap,2024,-0.004092512978070557,0.9887469383688569
ngfs2024message,asia,ld,power,coalcap,2025,-0.008185025956141054,0.9774938767377139
ngfs2024message,asia,ld,power,coalcap,2026,-0.0239395535710454,0.9341741191291143
ngfs2024message,asia,ld,power,coalcap,2027,-0.039694081185949685,0.8908543615205148
ngfs2024message,asia,ld,power,coalcap,2028,-0.05544860880085403,0.8475346039119152
ngfs2024message,asia,ld,power,coalcap,2029,-0.07120313641575832,0.8042148463033156
ngfs2024message,asia,ld,power,coalcap,2030,-0.08695766403066267,0.760895088694716
ngfs2024message,asia,ld,power,gascap,2023,0,1
ngfs2024message,asia,ld,power,gascap,2024,0.013668707795127268,1.1084728435781184
ngfs2024message,asia,ld,power,gascap,2025,0.027337415590254554,1.2169456871562367
ngfs2024message,asia,ld,power,gascap,2026,0.020904666046428322,1.1658963381246168
ngfs2024message,asia,ld,power,gascap,2027,0.014471916502602088,1.114846989092997
ngfs2024message,asia,ld,power,gascap,2028,0.008039166958775856,1.0637976400613771
ngfs2024message,asia,ld,power,gascap,2029,0.001606417414949624,1.0127482910297574
ngfs2024message,asia,ld,power,gascap,2030,-0.004826332128876608,0.9616989419981375
ngfs2024message,asia,ld,power,hydrocap,2023,0,1
ngfs2024message,asia,ld,power,hydrocap,2024,7.410712181288146e-4,1.0064256827324842
ngfs2024message,asia,ld,power,hydrocap,2025,0.0014821424362576293,1.0128513654649682
ngfs2024message,asia,ld,power,hydrocap,2026,0.011237378197398918,1.0974370954842136
ngfs2024message,asia,ld,power,hydrocap,2027,0.020992613958540223,1.182022825503459
ngfs2024message,asia,ld,power,hydrocap,2028,0.030747849719681527,1.2666085555227047
ngfs2024message,asia,ld,power,hydrocap,2029,0.04050308548082281,1.35119428554195
ngfs2024message,asia,ld,power,hydrocap,2030,0.0502583212419641,1.4357800155611955
ngfs2024message,asia,ld,power,nuclearcap,2023,0,1
ngfs2024message,asia,ld,power,nuclearcap,2024,7.150146211298956e-4,1.029215846088683
ngfs2024message,asia,ld,power,nuclearcap,2025,0.0014300292422597912,1.0584316921773662
ngfs2024message,asia,ld,power,nuclearcap,2026,0.0028425338839711597,1.116147320630638
ngfs2024message,asia,ld,power,nuclearcap,2027,0.004255038525682532,1.1738629490839099
ngfs2024message,asia,ld,power,nuclearcap,2028,0.0056675431673939005,1.2315785775371815
ngfs2024message,asia,ld,power,nuclearcap,2029,0.007080047809105269,1.289294205990453
ngfs2024message,asia,ld,power,nuclearcap,2030,0.008492552450816636,1.3470098344437247
ngfs2024message,asia,ld,power,oilcap,2023,0,1
ngfs2024message,asia,ld,power,oilcap,2024,-0.0021365552613441564,0.841957945920719
ngfs2024message,asia,ld,power,oilcap,2025,-0.0042731105226883085,0.6839158918414384
ngfs2024message,asia,ld,power,oilcap,2026,-0.005728344465455286,0.5762715141640303
ngfs2024message,asia,ld,power,oilcap,2027,-0.007183578408222264,0.4686271364866222
ngfs2024message,asia,ld,power,oilcap,2028,-0.00863881235098924,0.3609827588092141
ngfs2024message,asia,ld,power,oilcap,2029,-0.010094046293756218,0.2533383811318059
ngfs2024message,asia,ld,power,oilcap,2030,-0.011549280236523194,0.14569400345439787
ngfs2024message,asia,ld,power,renewablescap,2023,0,1
ngfs2024message,asia,ld,power,renewablescap,2024,0.05521024244355175,1.154655895057765
ngfs2024message,asia,ld,power,renewablescap,2025,0.11042048488710338,1.3093117901155296
ngfs2024message,asia,ld,power,renewablescap,2026,0.17648196224867374,1.4943643538791798
ngfs2024message,asia,ld,power,renewablescap,2027,0.24254343961024416,1.6794169176428302
ngfs2024message,asia,ld,power,renewablescap,2028,0.30860491697181447,1.8644694814064802
ngfs2024message,asia,ld,power,renewablescap,2029,0.3746663943333848,2.0495220451701304
ngfs2024message,asia,ld,power,renewablescap,2030,0.4407278716949552,2.2345746089337806
ngfs2024message,asia,ndc,coal,coal,2023,0,1
ngfs2024message,asia,ndc,coal,coal,2024,-0.007290762704088647,0.9927092372959113
ngfs2024message,asia,ndc,coal,coal,2025,-0.014581525408177408,0.9854184745918226
ngfs2024message,asia,ndc,coal,coal,2026,-5.709152041777552e-4,0.9994290847958223
ngfs2024message,asia,ndc,coal,coal,2027,0.0134396949998219,1.013439694999822
ngfs2024message,asia,ndc,coal,coal,2028,0.02745030520382155,1.0274503052038215
ngfs2024message,asia,ndc,coal,coal,2029,0.04146091540782132,1.0414609154078214
ngfs2024message,asia,ndc,coal,coal,2030,0.055471525611820977,1.055471525611821
ngfs2024message,asia,ndc,oil and gas,gas,2023,0,1
ngfs2024message,asia,ndc,oil and gas,gas,2024,0.028395288134594413,1.0741997947237434
ngfs2024message,asia,ndc,oil and gas,gas,2025,0.05679057626918873,1.1483995894474865
ngfs2024message,asia,ndc,oil and gas,gas,2026,0.07558030495941304,1.197499074021158
ngfs2024message,asia,ndc,oil and gas,gas,2027,0.09437003364963735,1.2465985585948296
ngfs2024message,asia,ndc,oil and gas,gas,2028,0.11315976233986157,1.2956980431685008
ngfs2024message,asia,ndc,oil and gas,gas,2029,0.13194949103008588,1.3447975277421724
ngfs2024message,asia,ndc,oil and gas,gas,2030,0.1507392197203102,1.3938970123158438
ngfs2024message,asia,ndc,oil and gas,oil,2023,0,1
ngfs2024message,asia,ndc,oil and gas,oil,2024,-0.015479683242815054,0.9749240979865168
ngfs2024message,asia,ndc,oil and gas,oil,2025,-0.030959366485630108,0.9498481959730335
ngfs2024message,asia,ndc,oil and gas,oil,2026,-0.04338202864684234,0.9297244341224316
ngfs2024message,asia,ndc,oil and gas,oil,2027,-0.05580469080805457,0.9096006722718296
ngfs2024message,asia,ndc,oil and gas,oil,2028,-0.0682273529692668,0.8894769104212277
ngfs2024message,asia,ndc,oil and gas,oil,2029,-0.08065001513047904,0.8693531485706257
ngfs2024message,asia,ndc,oil and gas,oil,2030,-0.09307267729169126,0.8492293867200238
ngfs2024message,asia,ndc,power,coalcap,2023,0,1
ngfs2024message,asia,ndc,power,coalcap,2024,-0.004092512978070557,0.9887469383688569
ngfs2024message,asia,ndc,power,coalcap,2025,-0.008185025956141054,0.9774938767377139
ngfs2024message,asia,ndc,power,coalcap,2026,0.0048750567093348495,1.0134047989339123
ngfs2024message,asia,ndc,power,coalcap,2027,0.017935139374810814,1.049315721130111
ngfs2024message,asia,ndc,power,coalcap,2028,0.03099522204028678,1.0852266433263096
ngfs2024message,asia,ndc,power,coalcap,2029,0.04405530470576268,1.1211375655225082
ngfs2024message,asia,ndc,power,coalcap,2030,0.05711538737123865,1.1570484877187068
ngfs2024message,asia,ndc,power,gascap,2023,0,1
ngfs2024message,asia,ndc,power,gascap,2024,0.013668707795127268,1.1084728435781184
ngfs2024message,asia,ndc,power,gascap,2025,0.027337415590254554,1.2169456871562367
ngfs2024message,asia,ndc,power,gascap,2026,0.03478127392658565,1.276019046030904
ngfs2024message,asia,ndc,power,gascap,2027,0.042225132262916715,1.335092404905571
ngfs2024message,asia,ndc,power,gascap,2028,0.049668990599247814,1.3941657637802383
ngfs2024message,asia,ndc,power,gascap,2029,0.05711284893557888,1.4532391226549053
ngfs2024message,asia,ndc,power,gascap,2030,0.06455670727190999,1.5123124815295725
ngfs2024message,asia,ndc,power,hydrocap,2023,0,1
ngfs2024message,asia,ndc,power,hydrocap,2024,7.410712181288146e-4,1.0064256827324842
ngfs2024message,asia,ndc,power,hydrocap,2025,0.0014821424362576293,1.0128513654649682
ngfs2024message,asia,ndc,power,hydrocap,2026,0.0061634505194460894,1.0534420668438926
ngfs2024message,asia,ndc,power,hydrocap,2027,0.010844758602634536,1.0940327682228168
ngfs2024message,asia,ndc,power,hydrocap,2028,0.01552606668582298,1.1346234696017412
ngfs2024message,asia,ndc,power,hydrocap,2029,0.02020737476901144,1.1752141709806656
ngfs2024message,asia,ndc,power,hydrocap,2030,0.0248886828521999,1.21580487235959
ngfs2024message,asia,ndc,power,nuclearcap,2023,0,1
ngfs2024message,asia,ndc,power,nuclearcap,2024,7.150146211298956e-4,1.029215846088683
ngfs2024message,asia,ndc,power,nuclearcap,2025,0.0014300292422597912,1.0584316921773662
ngfs2024message,asia,ndc,power,nuclearcap,2026,0.0028425338839711597,1.116147320630638
ngfs2024message,asia,ndc,power,nuclearcap,2027,0.004255038525682532,1.1738629490839099
ngfs2024message,asia,ndc,power,nuclearcap,2028,0.0056675431673939005,1.2315785775371815
ngfs2024message,asia,ndc,power,nuclearcap,2029,0.007080047809105269,1.289294205990453
ngfs2024message,asia,ndc,power,nuclearcap,2030,0.008492552450816636,1.3470098344437247
ngfs2024message,asia,ndc,power,oilcap,2023,0,1
ngfs2024message,asia,ndc,power,oilcap,2024,-0.0021365552613441564,0.841957945920719
ngfs2024message,asia,ndc,power,oilcap,2025,-0.0042731105226883085,0.6839158918414384
ngfs2024message,asia,ndc,power,oilcap,2026,-0.004436907672786116,0.6717997352775761
ngfs2024message,asia,ndc,power,oilcap,2027,-0.004600704822883923,0.6596835787137136
ngfs2024message,asia,ndc,power,oilcap,2028,-0.004764501972981732,0.6475674221498512
ngfs2024message,asia,ndc,power,oilcap,2029,-0.004928299123079539,0.6354512655859887
ngfs2024message,asia,ndc,power,oilcap,2030,-0.005092096273177346,0.6233351090221264
ngfs2024message,asia,ndc,power,renewablescap,2023,0,1
ngfs2024message,asia,ndc,power,renewablescap,2024,0.05521024244355175,1.154655895057765
ngfs2024message,asia,ndc,power,renewablescap,2025,0.11042048488710338,1.3093117901155296
ngfs2024message,asia,ndc,power,renewablescap,2026,0.12674155352459546,1.3550306525351488
ngfs2024message,asia,ndc,power,renewablescap,2027,0.14306262216208754,1.4007495149547677
ngfs2024message,asia,ndc,power,renewablescap,2028,0.15938369079957965,1.446468377374387
ngfs2024message,asia,ndc,power,renewablescap,2029,0.17570475943707173,1.492187239794006
ngfs2024message,asia,ndc,power,renewablescap,2030,0.1920258280745638,1.5379061022136251
ngfs2024message,asia,nz2050,coal,coal,2023,0,1
ngfs2024message,asia,nz2050,coal,coal,2024,-0.007290762704088647,0.9927092372959113
ngfs2024message,asia,nz2050,coal,coal,2025,-0.014581525408177408,0.9854184745918226
ngfs2024message,asia,nz2050,coal,coal,2026,-0.06517723093707226,0.9348227690629277
ngfs2024message,asia,nz2050,coal,coal,2027,-0.11577293646596722,0.8842270635340328
ngfs2024message,asia,nz2050,coal,coal,2028,-0.16636864199486207,0.833631358005138
ngfs2024message,asia,nz2050,coal,coal,2029,-0.216964347523757,0.783035652476243
ngfs2024message,asia,nz2050,coal,coal,2030,-0.26756005305265185,0.7324399469473482
ngfs2024message,asia,nz2050,oil and gas,gas,2023,0,1
ngfs2024message,asia,nz2050,oil and gas,gas,2024,0.028395288134594413,1.0741997947237434
ngfs2024message,asia,nz2050,oil and gas,gas,2025,0.05679057626918873,1.1483995894474865
ngfs2024message,asia,nz2050,oil and gas,gas,2026,0.03725047248809302,1.0973392979454066
ngfs2024message,asia,nz2050,oil and gas,gas,2027,0.017710368706997305,1.0462790064433265
ngfs2024message,asia,nz2050,oil and gas,gas,2028,-0.0018297350740983593,0.9952187149412467
ngfs2024message,asia,nz2050,oil and gas,gas,2029,-0.02136983885519407,0.9441584234391667
ngfs2024message,asia,nz2050,oil and gas,gas,2030,-0.04090994263628978,0.8930981319370866
ngfs2024message,asia,nz2050,oil and gas,oil,2023,0,1
ngfs2024message,asia,nz2050,oil and gas,oil,2024,-0.015479683242815054,0.9749240979865168
ngfs2024message,asia,nz2050,oil and gas,oil,2025,-0.030959366485630108,0.9498481959730335
ngfs2024message,asia,nz2050,oil and gas,oil,2026,-0.0667959491941963,0.8917956749748924
ngfs2024message,asia,nz2050,oil and gas,oil,2027,-0.10263253190276239,0.8337431539767515
ngfs2024message,asia,nz2050,oil and gas,oil,2028,-0.13846911461132858,0.7756906329786104
ngfs2024message,asia,nz2050,oil and gas,oil,2029,-0.17430569731989468,0.7176381119804695
ngfs2024message,asia,nz2050,oil and gas,oil,2030,-0.21014228002846086,0.6595855909823284
ngfs2024message,asia,nz2050,power,coalcap,2023,0,1
ngfs2024message,asia,nz2050,power,coalcap,2024,-0.004092512978070557,0.9887469383688569
ngfs2024message,asia,nz2050,power,coalcap,2025,-0.008185025956141054,0.9774938767377139
ngfs2024message,asia,nz2050,power,coalcap,2026,-0.03387716403398947,0.9068489661961785
ngfs2024message,asia,nz2050,power,coalcap,2027,-0.05956930211183796,0.836204055654643
ngfs2024message,asia,nz2050,power,coalcap,2028,-0.08526144018968641,0.7655591451131074
ngfs2024message,asia,nz2050,power,coalcap,2029,-0.11095357826753487,0.6949142345715719
ngfs2024message,asia,nz2050,power,coalcap,2030,-0.13664571634538328,0.6242693240300364
ngfs2024message,asia,nz2050,power,gascap,2023,0,1
ngfs2024message,asia,nz2050,power,gascap,2024,0.013668707795127268,1.1084728435781184
ngfs2024message,asia,nz2050,power,gascap,2025,0.027337415590254554,1.2169456871562367
ngfs2024message,asia,nz2050,power,gascap,2026,0.020165633649062313,1.160031486315639
ngfs2024message,asia,nz2050,power,gascap,2027,0.012993851707870076,1.1031172854750408
ngfs2024message,asia,nz2050,power,gascap,2028,0.0058220697666778376,1.046203084634443
ngfs2024message,asia,nz2050,power,gascap,2029,-0.0013497121745144009,0.9892888837938452
ngfs2024message,asia,nz2050,power,gascap,2030,-0.00852149411570664,0.9323746829532473
ngfs2024message,asia,nz2050,power,hydrocap,2023,0,1
ngfs2024message,asia,nz2050,power,hydrocap,2024,7.410712181288146e-4,1.0064256827324842
ngfs2024message,asia,nz2050,power,hydrocap,2025,0.0014821424362576293,1.0128513654649682
ngfs2024message,asia,nz2050,power,hydrocap,2026,0.011473053960851036,1.0994805936617613
ngfs2024message,asia,nz2050,power,hydrocap,2027,0.021463965485444443,1.1861098218585544
ngfs2024message,asia,nz2050,power,hydrocap,2028,0.03145487701003783,1.2727390500553473
ngfs2024message,asia,nz2050,power,hydrocap,2029,0.04144578853463125,1.3593682782521406
ngfs2024message,asia,nz2050,power,hydrocap,2030,0.05143670005922465,1.4459975064489334
ngfs2024message,asia,nz2050,power,nuclearcap,2023,0,1
ngfs2024message,asia,nz2050,power,nuclearcap,2024,7.150146211298956e-4,1.029215846088683
ngfs2024message,asia,nz2050,power,nuclearcap,2025,0.0014300292422597912,1.0584316921773662
ngfs2024message,asia,nz2050,power,nuclearcap,2026,0.003242209417935307,1.132478257845959
ngfs2024message,asia,nz2050,power,nuclearcap,2027,0.005054389593610818,1.2065248235145511
ngfs2024message,asia,nz2050,power,nuclearcap,2028,0.006866569769286329,1.2805713891831436
ngfs2024message,asia,nz2050,power,nuclearcap,2029,0.008678749944961844,1.354617954851736
ngfs2024message,asia,nz2050,power,nuclearcap,2030,0.010490930120637353,1.4286645205203283
ngfs2024message,asia,nz2050,power,oilcap,2023,0,1
ngfs2024message,asia,nz2050,power,oilcap,2024,-0.0021365552613441564,0.841957945920719
ngfs2024message,asia,nz2050,power,oilcap,2025,-0.0042731105226883085,0.6839158918414384
ngfs2024message,asia,nz2050,power,oilcap,2026,-0.005895685156224604,0.5638932401363366
ngfs2024message,asia,nz2050,power,oilcap,2027,-0.007518259789760899,0.44387058843123467
ngfs2024message,asia,nz2050,power,oilcap,2028,-0.009140834423297195,0.3238479367261329
ngfs2024message,asia,nz2050,power,oilcap,2029,-0.010763409056833489,0.20382528502103092
ngfs2024message,asia,nz2050,power,oilcap,2030,-0.012385983690369785,0.0838026333159291
ngfs2024message,asia,nz2050,power,renewablescap,2023,0,1
ngfs2024message,asia,nz2050,power,renewablescap,2024,0.05521024244355175,1.154655895057765
ngfs2024message,asia,nz2050,power,renewablescap,2025,0.11042048488710338,1.3093117901155296
ngfs2024message,asia,nz2050,power,renewablescap,2026,0.24802849456894283,1.6947817493576318
ngfs2024message,asia,nz2050,power,renewablescap,2027,0.38563650425078233,2.080251708599734
ngfs2024message,asia,nz2050,power,renewablescap,2028,0.5232445139326216,2.465721667841836
ngfs2024message,asia,nz2050,power,renewablescap,2029,0.6608525236144615,2.851191627083939
ngfs2024message,asia,nz2050,power,renewablescap,2030,0.7984605332963007,3.236661586326041
ngfs2024message,china,b2ds,coal,coal,2023,0,1
ngfs2024message,china,b2ds,coal,coal,2024,-0.019091327519723342,0.9809086724802767
ngfs2024message,china,b2ds,coal,coal,2025,-0.038182655039446525,0.9618173449605535
ngfs2024message,china,b2ds,coal,coal,2026,-0.08264645029752506,0.917353549702475
ngfs2024message,china,b2ds,coal,coal,2027,-0.12711024555560377,0.8728897544443962
ngfs2024message,china,b2ds,coal,coal,2028,-0.1715740408136823,0.8284259591863177
ngfs2024message,china,b2ds,coal,coal,2029,-0.216037836071761,0.783962163928239
ngfs2024message,china,b2ds,coal,coal,2030,-0.2605016313298395,0.7394983686701605
ngfs2024message,china,b2ds,oil and gas,gas,2023,0,1
ngfs2024message,china,b2ds,oil and gas,gas,2024,0.03360435900652009,1.0862098872219568
ngfs2024message,china,b2ds,oil and gas,gas,2025,0.06720871801304013,1.1724197744439133
ngfs2024message,china,b2ds,oil and gas,gas,2026,0.1044831727389401,1.268045063340401
ngfs2024message,china,b2ds,oil and gas,gas,2027,0.14175762746484008,1.3636703522368887
ngfs2024message,china,b2ds,oil and gas,gas,2028,0.17903208219074007,1.4592956411333764
ngfs2024message,china,b2ds,oil and gas,gas,2029,0.21630653691663992,1.5549209300298636
ngfs2024message,china,b2ds,oil and gas,gas,2030,0.2535809916425399,1.6505462189263513
ngfs2024message,china,b2ds,oil and gas,oil,2023,0,1
ngfs2024message,china,b2ds,oil and gas,oil,2024,-0.01785663985999291,0.9707365563902587
ngfs2024message,china,b2ds,oil and gas,oil,2025,-0.03571327971998582,0.9414731127805174
ngfs2024message,china,b2ds,oil and gas,oil,2026,-0.06364292770000728,0.8957020335006776
ngfs2024message,china,b2ds,oil and gas,oil,2027,-0.09157257568002862,0.8499309542208379
ngfs2024message,china,b2ds,oil and gas,oil,2028,-0.11950222366005007,0.804159874940998
ngfs2024message,china,b2ds,oil and gas,oil,2029,-0.14743187164007154,0.7583887956611582
ngfs2024message,china,b2ds,oil and gas,oil,2030,-0.17536151962009294,0.7126177163813185
ngfs2024message,china,b2ds,power,coalcap,2023,0,1
ngfs2024message,china,b2ds,power,coalcap,2024,-0.010026063176621143,0.9729159258160167
ngfs2024message,china,b2ds,power,coalcap,2025,-0.02005212635324224,0.9458318516320334
ngfs2024message,china,b2ds,power,coalcap,2026,-0.023538119482874598,0.9364149055321948
ngfs2024message,china,b2ds,power,coalcap,2027,-0.02702411261250691,0.9269979594323562
ngfs2024message,china,b2ds,power,coalcap,2028,-0.03051010574213927,0.9175810133325174
ngfs2024message,china,b2ds,power,coalcap,2029,-0.03399609887177158,0.9081640672326788
ngfs2024message,china,b2ds,power,coalcap,2030,-0.037482092001403934,0.8987471211328402
ngfs2024message,china,b2ds,power,gascap,2023,0,1
ngfs2024message,china,b2ds,power,gascap,2024,0.011550239999119713,1.1586240916439865
ngfs2024message,china,b2ds,power,gascap,2025,0.023100479998239425,1.317248183287973
ngfs2024message,china,b2ds,power,gascap,2026,0.030115521605440954,1.4135885712688219
ngfs2024message,china,b2ds,power,gascap,2027,0.03713056321264247,1.5099289592496707
ngfs2024message,china,b2ds,power,gascap,2028,0.04414560481984398,1.6062693472305194
ngfs2024message,china,b2ds,power,gascap,2029,0.05116064642704553,1.7026097352113685
ngfs2024message,china,b2ds,power,gascap,2030,0.05817568803424704,1.7989501231922171
ngfs2024message,china,b2ds,power,hydrocap,2023,0,1
ngfs2024message,china,b2ds,power,hydrocap,2024,0.0013029576670995113,1.0109420955097972
ngfs2024message,china,b2ds,power,hydrocap,2025,0.0026059153341990455,1.0218841910195948
ngfs2024message,china,b2ds,power,hydrocap,2026,0.0047063101597129625,1.0395230762799414
ngfs2024message,china,b2ds,power,hydrocap,2027,0.0068067049852268795,1.0571619615402883
ngfs2024message,china,b2ds,power,hydrocap,2028,0.008907099810740773,1.0748008468006347
ngfs2024message,china,b2ds,power,hydrocap,2029,0.01100749463625469,1.0924397320609815
ngfs2024message,china,b2ds,power,hydrocap,2030,0.013107889461768607,1.1100786173213282
ngfs2024message,china,b2ds,power,nuclearcap,2023,0,1
ngfs2024message,china,b2ds,power,nuclearcap,2024,5.712801456294539e-4,1.0271248922546483
ngfs2024message,china,b2ds,power,nuclearcap,2025,0.0011425602912589078,1.0542497845092969
ngfs2024message,china,b2ds,power,nuclearcap,2026,0.0029503308868626273,1.1400843492180763
ngfs2024message,china,b2ds,power,nuclearcap,2027,0.004758101482466347,1.225918913926856
ngfs2024message,china,b2ds,power,nuclearcap,2028,0.006565872078070069,1.311753478635636
ngfs2024message,china,b2ds,power,nuclearcap,2029,0.008373642673673791,1.3975880433444157
ngfs2024message,china,b2ds,power,nuclearcap,2030,0.010181413269277509,1.4834226080531951
ngfs2024message,china,b2ds,power,oilcap,2023,0,1
ngfs2024message,china,b2ds,power,oilcap,2024,-7.883079374918012e-4,0.5028113158805877
ngfs2024message,china,b2ds,power,oilcap,2025,-0.0015766158749836025,0.00562263176117541
ngfs2024message,china,b2ds,power,oilcap,2026,-0.0015766158749836025,0.00562263176117541
ngfs2024message,china,b2ds,power,oilcap,2027,-0.0015766158749836025,0.00562263176117541
ngfs2024message,china,b2ds,power,oilcap,2028,-0.0015766158749836025,0.00562263176117541
ngfs2024message,china,b2ds,power,oilcap,2029,-0.0015766158749836025,0.00562263176117541
ngfs2024message,china,b2ds,power,oilcap,2030,-0.0015766158749836025,0.00562263176117541
ngfs2024message,china,b2ds,power,renewablescap,2023,0,1
ngfs2024message,china,b2ds,power,renewablescap,2024,0.06363763069884563,1.1532411477547722
ngfs2024message,china,b2ds,power,renewablescap,2025,0.12727526139769135,1.3064822955095443
ngfs2024message,china,b2ds,power,renewablescap,2026,0.1731033418519334,1.4168375612710882
ngfs2024message,china,b2ds,power,renewablescap,2027,0.21893142230617552,1.527192827032632
ngfs2024message,china,b2ds,power,renewablescap,2028,0.26475950276041754,1.637548092794176
ngfs2024message,china,b2ds,power,renewablescap,2029,0.3105875832146597,1.7479033585557198
ngfs2024message,china,b2ds,power,renewablescap,2030,0.3564156636689017,1.8582586243172636
ngfs2024message,china,cp,coal,coal,2023,0,1
ngfs2024message,china,cp,coal,coal,2024,-0.019242954910507308,0.9807570450894927
ngfs2024message,china,cp,coal,coal,2025,-0.038485909821014457,0.9615140901789856
ngfs2024message,china,cp,coal,coal,2026,-0.026307969322729836,0.9736920306772702
ngfs2024message,china,cp,coal,coal,2027,-0.014130028824445058,0.985869971175555
ngfs2024message,china,cp,coal,coal,2028,-0.0019520883261604381,0.9980479116738395
ngfs2024message,china,cp,coal,coal,2029,0.01022585217212434,1.0102258521721244
ngfs2024message,china,cp,coal,coal,2030,0.02240379267040896,1.022403792670409
ngfs2024message,china,cp,oil and gas,gas,2023,0,1
